year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedsf,company_name,internal_industry,transaction_type,internal_market_cluster,costarid,space_type,cbd_suburban,rba,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing,rent_per_sf,leasing_density,availability_score,year_month,is_sublet,is_direct,norm_leasedsf,norm_rent,norm_density,lease_score
2022,,1.0,Manhattan,11811197 Sixth Ave,Manhattan_Times Square_New York_11811197 Sixth Ave_1185 Avenue of the Americas,1185 Avenue of the Americas,Northeast,New York,NY,10036.0,Times Square,A,81693.0,Lockton,Financial Services And Insurance,Renewal and Expansion,Midtown,157104,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.000946316170174108,0.0003044794165104995,0.803602479786993,2022-1.0,False,False,0.04933341774277232,0.887279311174207,0.007566652495747055,-0.24418043050642907
2022,,1.0,Manhattan,13 E 43rd St,Manhattan_Grand Central_New York_13 E 43rd St_521 Fifth Ave,521 Fifth Ave,Northeast,New York,NY,10175.0,Grand Central,O,15156.0,Berkadia,Financial Services And Insurance,New,Midtown,157138,,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.005100779024151056,7.483811628116009e-05,0.816658643723672,2022-1.0,False,False,0.003547948919444494,0.887279311174207,0.0010639976618648957,-0.26444541448592485
2022,,1.0,Manhattan,1301 Sixth Ave,Manhattan_Columbus Circle_New York_1301 Sixth Ave_1301-1315 Avenue of the Americas,1301-1315 Avenue of the Americas,Northeast,New York,NY,10019.0,Columbus Circle,A,30321.0,Foley Hoag,Legal Services,Expansion,Midtown,2629,Sublet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0025496324953013885,0.00011300993216083209,0.803602479786993,2022-1.0,False,False,0.013983295188524352,0.887279311174207,0.002144892704699599,-0.25994700746544247
2022,,1.0,Manhattan,138154 W 54th St,Manhattan_Columbus Circle_New York_138154 W 54th St_1325 Avenue of the Americas,1325 Avenue of the Americas,Northeast,New York,NY,10019.0,Columbus Circle,A,23347.0,Cohen Ziffer Frenchman & Mckenna,Legal Services,Relocation,Midtown,157196,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0033112351432746565,8.701701415385201e-05,0.803602479786993,2022-1.0,False,False,0.00918434333355812,0.887279311174207,0.0014088623227256649,-0.2620873973220212
2022,,1.0,Manhattan,140160 E 54th St,Manhattan_East Side / UN_New York_140160 E 54th St_601-635 Lexington Ave,601-635 Lexington Ave,Northeast,New York,NY,10022.0,East Side / UN,A,89967.0,Citigroup,Financial Services And Insurance,Renewal,Midtown,109890,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0008592862592954461,0.0003353175873722364,0.803602479786993,2022-1.0,False,False,0.05502692615229206,0.887279311174207,0.008439883837939819,-0.24164105773996333
2022,,1.0,Manhattan,140160 E 54th St,Manhattan_East Side / UN_New York_140160 E 54th St_601-635 Lexington Ave,601-635 Lexington Ave,Northeast,New York,NY,10022.0,East Side / UN,A,31401.0,Kirkland & Ellis,Legal Services,Renewal,Midtown,109890,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.002461940921946225,0.00011703521914786084,0.803602479786993,2022-1.0,False,False,0.014726465249230339,0.887279311174207,0.002258875040881396,-0.25961554474030557
2022,,1.0,Manhattan,150 Varick Street,Manhattan_Hudson Square_New York_150 Varick Street_150 Varick St,150 Varick St,Northeast,New York,NY,10013.0,Hudson Square,O,85125.0,Wieden + Kennedy,"Technology, Advertising, Media, And Information",Renewal,Midtown South,158259,Relet,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.0009081633702206568,0.0004203348276876321,0.816658643723672,2022-1.0,False,False,0.051695047046793556,0.887279311174207,0.010847280800716626,-0.2422515902933297
2022,,1.0,Manhattan,16 E 60th St,Manhattan_Plaza North_New York_16 E 60th St_650 Madison Ave,650 Madison Ave,Northeast,New York,NY,10022.0,Plaza North,A,39000.0,Willett Advisors,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Renewal and Expansion,Midtown,157299,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.001982241202308549,0.00014535758564270478,0.803602479786993,2022-1.0,False,False,0.01995549237080883,0.887279311174207,0.0030608674229605365,-0.2572833361770504
2022,,1.0,Manhattan,16751681 Broadway,Manhattan_Columbus Circle_New York_16751681 Broadway_1675 Broadway,1675 Broadway,Northeast,New York,NY,10019.0,Columbus Circle,A,57369.0,Finn Partners,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Relocation,Midtown,157183,Sublet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0013475467044925553,0.00021382100848041873,0.803602479786993,2022-1.0,False,False,0.03259557648664977,0.887279311174207,0.0049995169908525925,-0.25164570766034644
2022,,1.0,Manhattan,218 Dey St,Manhattan_WTC/Brookfield Place_New York_218 Dey St_195 Broadway,195 Broadway,Northeast,New York,NY,10007.0,WTC/Brookfield Place,O,41878.0,Code Climate,"Technology, Advertising, Media, And Information",Relocation,Downtown,157271,Relet,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.001846014778404733,0.00020678745273307086,0.816658643723672,2022-1.0,False,False,0.021935902958504963,0.887279311174207,0.0048003507901988145,-0.25596932693180047
2022,,1.0,Manhattan,220 E 19th St,Manhattan_Union Square_New York_220 E 19th St_881 Broadway,881 Broadway,Northeast,New York,NY,10003.0,Union Square,O,23700.0,Prophet,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Relocation,Midtown South,158463,Relet,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.003261915902533055,0.00011702714145312049,0.816658643723672,2022-1.0,False,False,0.009427249844140725,0.887279311174207,0.002258646308241851,-0.26173529952213326
2022,,1.0,Manhattan,28 Liberty,Manhattan_Financial District_New York_28 Liberty_28 Liberty St,28 Liberty St,Northeast,New York,NY,10005.0,Financial District,A,36124.0,Carter Ledyard & Milburn,Legal Services,Relocation,Downtown,157030,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0021400566628843264,0.00013463839548095045,0.803602479786993,2022-1.0,False,False,0.017976458023965858,0.887279311174207,0.002757336683276419,-0.25816600913769283
2022,,1.0,Manhattan,2937 E 51st St,Manhattan_Plaza South_New York_2937 E 51st St_477 Madison Ave,477 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,O,12300.0,Cliffwater,Financial Services And Insurance,Relocation,Midtown,157376,Relet,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.006285155031710033,6.073560505794861e-05,0.816658643723672,2022-1.0,False,False,0.001582676981133113,0.887279311174207,0.0006646628615310257,-0.26535132370134956
2022,,1.0,Manhattan,2937 E 51st St,Manhattan_Plaza South_New York_2937 E 51st St_477 Madison Ave,477 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,O,12437.0,Western Alliance Bank,Financial Services And Insurance,New,Midtown,157376,New,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.006215920791994324,6.141209106550463e-05,0.816658643723672,2022-1.0,False,False,0.0016769494795745203,0.887279311174207,0.0006838186275134278,-0.26530786797217826
2022,,1.0,Manhattan,3 Times Square,Manhattan_Times Square_New York_3 Times Square_3 Times Sq,3 Times Sq,Northeast,New York,NY,10036.0,Times Square,A,99853.0,Thomson Reuters,"Technology, Advertising, Media, And Information",Renewal,Midtown,161100,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0007742121607766758,0.0003721638717738718,0.803602479786993,2022-1.0,False,False,0.061829684689458125,0.887279311174207,0.00948324437080393,-0.23860694616523767
2022,,1.0,Manhattan,3 World Trade Center,Manhattan_WTC/Brookfield Place_New York_3 World Trade Center_3 World Trade Center,3 World Trade Center,Northeast,New York,NY,10007.0,WTC/Brookfield Place,A,11517.0,Statista,"Technology, Advertising, Media, And Information",Relocation,Downtown,5011038,Sublet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.006712460440221707,4.2925213175564894e-05,0.803602479786993,2022-1.0,False,False,0.0010438786871212755,0.887279311174207,0.0001603335847343197,-0.2657181418019933
2022,,1.0,Manhattan,3048 Clarkson St,Manhattan_Greenwich Village_New York_3048 Clarkson St_395 Hudson St,395 Hudson St,Northeast,New York,NY,10014.0,Greenwich Village,O,11101.0,Dv Trading,Financial Services And Insurance,Relocation,Midtown South,158299,Sublet,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.006964003863618899,5.481511802831605e-05,0.816658643723672,2022-1.0,False,False,0.0007576205896641557,0.887279311174207,0.0004970149534076678,-0.26573164063037413
2022,,1.0,Manhattan,480 Lexington Ave,Manhattan_Grand Central_New York_480 Lexington Ave_245 Park Ave,245 Park Ave,Northeast,New York,NY,10167.0,Grand Central,A,38102.0,Verition Fund Management,Financial Services And Insurance,Relocation,Midtown,157091,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0020289592905892973,0.00014201063405534198,0.803602479786993,2022-1.0,False,False,0.019337560227740337,0.887279311174207,0.002966093221209376,-0.25755894129480317
2022,,1.0,Manhattan,4854 E 12th St,Manhattan_Greenwich Village_New York_4854 E 12th St_817 Broadway,817 Broadway,Northeast,New York,NY,10003.0,Greenwich Village,A,14839.0,Union Square Ventures,Financial Services And Insurance,Relocation,Midtown South,157804,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.005209745056272889,5.5306697778258875e-05,0.803602479786993,2022-1.0,False,False,0.0033298147442187556,0.887279311174207,0.0005109348076935123,-0.26469858701226656
2022,,1.0,Manhattan,510 Madison,Manhattan_Plaza South_New York_510 Madison_510 Madison Ave,510 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,A,11500.0,Sanctuary Wealth,Financial Services And Insurance,New,Midtown,5822182,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.006722383207828992,4.2861852176694995e-05,0.803602479786993,2022-1.0,False,False,0.0010321806398694228,0.887279311174207,0.00015853941833145787,-0.2657233592708149
2022,,1.0,Manhattan,530544 Fifth Ave,Manhattan_Grand Central_New York_530544 Fifth Ave_530 Fifth Ave,530 Fifth Ave,Northeast,New York,NY,10036.0,Grand Central,O,21399.0,Whp Global,"Technology, Advertising, Media, And Information",Expansion,Midtown,157320,Relet,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.0036126644651634844,0.00010566513923862132,0.816658643723672,2022-1.0,False,False,0.00784388474258103,0.887279311174207,0.0019369133336031134,-0.26246516545514875
2022,,1.0,Manhattan,540 Madison,Manhattan_Plaza North_New York_540 Madison_540 Madison Ave,540 Madison Ave,Northeast,New York,NY,10022.0,Plaza North,A,15100.0,Recognize/Realize,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Midtown,157153,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0051196958205320135,5.627947546679082e-05,0.803602479786993,2022-1.0,False,False,0.0035094141755560347,0.887279311174207,0.0005384805389374464,-0.26461848352035844
2022,,1.0,Manhattan,590 Madison,Manhattan_Plaza North_New York_590 Madison_590 Madison Ave,590 Madison Ave,Northeast,New York,NY,10022.0,Plaza North,A,11057.0,E.F. Hutton,Financial Services And Insurance,New,Midtown,157103,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.006991716278378711,4.1210739088497096e-05,0.803602479786993,2022-1.0,False,False,0.0007273432908946531,0.887279311174207,0.0001117855526568878,-0.2658593203701072
2022,,1.0,Manhattan,590 Madison,Manhattan_Plaza North_New York_590 Madison_590 Madison Ave,590 Madison Ave,Northeast,New York,NY,10022.0,Plaza North,A,13743.0,Reverence Capital Partners,Financial Services And Insurance,Relocation,Midtown,157103,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.005625220613405618,5.122177690994081e-05,0.803602479786993,2022-1.0,False,False,0.0025756347566874985,0.887279311174207,0.0003952638443090223,-0.2650349602962944
2022,,1.0,Manhattan,6062 Walker St,Manhattan_City Hall_New York_6062 Walker St_401 Broadway,401 Broadway,Northeast,New York,NY,10013.0,City Hall,O,11690.0,Artsy,"Technology, Advertising, Media, And Information",Renewal,Downtown,157316,Relet,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.006613122916170522,5.7723514075399934e-05,0.816658643723672,2022-1.0,False,False,0.0011629235209195494,0.887279311174207,0.0005793707648210605,-0.26554481271444796
2022,,1.0,Manhattan,68 E 27th St,Manhattan_Park Avenue South_New York_68 E 27th St_11 E 26th St,11 E 26th St,Northeast,New York,NY,10010.0,Park Avenue South,O,12083.0,Hasboro,"Manufacturing (Except Pharmaceutical, Retail, And Computer Tech)",New,Midtown South,157455,Sublet,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.006398030860716164,5.966409072481244e-05,0.816658643723672,2022-1.0,False,False,0.0014333548485653382,0.887279311174207,0.0006343212467997757,-0.26542015503879607
2022,,1.0,Manhattan,7 World Trade Center,Manhattan_WTC/Brookfield Place_New York_7 World Trade Center_7 World Trade Center,7 World Trade Center,Northeast,New York,NY,10007.0,WTC/Brookfield Place,A,22960.0,Motive Partners,Financial Services And Insurance,Expansion,Downtown,759788,Sublet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.003367047338416089,8.557461965016671e-05,0.803602479786993,2022-1.0,False,False,0.00891804072847181,0.887279311174207,0.0013680186522605213,-0.2622061714651952
2022,,1.0,Manhattan,8490 Fifth Ave,Manhattan_Flatiron_New York_8490 Fifth Ave_90 Fifth Ave,90 Fifth Ave,Northeast,New York,NY,10011.0,Flatiron,O,12602.0,Mulberry,Financial Services And Insurance,New,Midtown South,158240,,CBD,202517123.0,37129764.0,0.183341356276328,61.1159537790425,77.3074068900334,28639346.0,0.0608,63.940167,82.769759,8490418.0,0.018,50.87159,58.642743,3576615.0,0.0061345347476617525,6.222683698701368e-05,0.816658643723672,2022-1.0,False,False,0.0017904893499601582,0.887279311174207,0.0007068894405579263,-0.26525553078011066
2022,,1.0,Manhattan,Nomad Tower,Manhattan_Penn Plaza/Times Square South_New York_Nomad Tower_1250 Broadway,1250 Broadway,Northeast,New York,NY,10001.0,Penn Plaza/Times Square South,A,15356.0,Apco Worldwide,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Relocation,Midtown,157146,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0050343453301662806,5.723361756741986e-05,0.803602479786993,2022-1.0,False,False,0.003685573004760416,0.887279311174207,0.0005654985741805388,-0.2645399145781038
2022,,1.0,Manhattan,Nomad Tower,Manhattan_Penn Plaza/Times Square South_New York_Nomad Tower_1250 Broadway,1250 Broadway,Northeast,New York,NY,10001.0,Penn Plaza/Times Square South,A,30712.0,Varonis,"Technology, Advertising, Media, And Information",Renewal,Midtown,157146,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0025171726650831403,0.00011446723513483971,0.803602479786993,2022-1.0,False,False,0.014252350275316981,0.887279311174207,0.002186158531965416,-0.2598270056825457
2022,,1.0,Manhattan,One Battery Park,Manhattan_Financial District_New York_One Battery Park_1 Battery Park Plz,1 Battery Park Plz,Northeast,New York,NY,10004.0,Financial District,A,28307.0,Cullen & Dykman,Legal Services,Relocation,Downtown,157185,Relet,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.002731034969796637,0.00010550351735353959,0.803602479786993,2022-1.0,False,False,0.01259742064939301,0.887279311174207,0.0019323367555605824,-0.2605651240658367
2022,,1.0,Manhattan,One Forty Broadway,Manhattan_Financial District_New York_One Forty Broadway_140 Broadway,140 Broadway,Northeast,New York,NY,10005.0,Financial District,A,188059.0,Brown Brothers Harriman,Financial Services And Insurance,Renewal,Downtown,157049,,CBD,268303851.0,52694211.0,0.196397520213007,86.9926396076674,77.3074068900334,40928989.0,0.0869,94.224383,82.769759,11765222.0,0.025,62.990344,58.642743,4177093.0,0.0004110806017794065,0.000700918005086703,0.803602479786993,2022-1.0,False,False,0.12252603503633962,0.887279311174207,0.018792435060851657,-0.21153564881947076
